Source,Target,Label
ns:m.0gdxqx,ns:m.03s53r,ns:computer.programming_language.influenced
ns:m.0gdxqx,ns:m.04zs6,ns:computer.programming_language.influenced
ns:m.0gdxqx,ns:m.05xjv,ns:computer.programming_language.influenced
ns:m.0gdxqx,ns:m.0p8g,ns:computer.programming_language.influenced_by
ns:m.0gfwm,ns:m.01vtm2,ns:computer.programming_language.influenced
ns:m.0gfwm,ns:m.040ysg,ns:computer.programming_language.influenced
ns:m.0gfwm,ns:m.02f70,ns:computer.programming_language.influenced_by
ns:m.0gfwm,ns:m.070d2,ns:computer.programming_language.influenced_by
ns:m.0gfwm,ns:m.0gd42,ns:computer.programming_language.influenced_by
ns:m.0gfwm,ns:m.0gd42,ns:computer.programming_language.parent_language
ns:m.0ggn7,ns:m.019p2,ns:computer.programming_language.influenced_by
ns:m.0gh50t7,ns:m.01t6b,ns:computer.programming_language.influenced_by
ns:m.0gh50t7,ns:m.03m7hp,ns:computer.programming_language.influenced_by
ns:m.0gh50t7,ns:m.05z1_,ns:computer.programming_language.influenced_by
ns:m.0gh50t7,ns:m.07sbkfb,ns:computer.programming_language.influenced_by
ns:m.0gh50t7,ns:m.0jgqg,ns:computer.programming_language.influenced_by
ns:m.0ghmfk,ns:m.01b5hv,ns:computer.programming_language.influenced_by
ns:m.0ghmfk,ns:m.01tlw,ns:computer.programming_language.influenced_by
ns:m.0ghmfk,ns:m.06zrb,ns:computer.programming_language.influenced_by
ns:m.0ghmfk,ns:m.04kyw,ns:computer.programming_language.parent_language
ns:m.0gjd0jv,ns:m.054k6n_,ns:computer.programming_language.influenced
ns:m.0gjd0jv,ns:m.0py1hbn,ns:computer.programming_language.influenced
ns:m.0gjd0jv,ns:m.015tjh,ns:computer.programming_language.influenced_by
ns:m.0gjd0jv,ns:m.054k6n_,ns:computer.programming_language.influenced_by
ns:m.0glqmc6,ns:m.05vpz,ns:computer.programming_language.influenced_by
ns:m.0glrmdf,ns:m.0w_19hd,ns:computer.programming_language.influenced
ns:m.0glrmdf,ns:m.070d2,ns:computer.programming_language.influenced_by
ns:m.0glrmdf,ns:m.07sbkfb,ns:computer.programming_language.influenced_by
ns:m.0glrmdf,ns:m.091hdj,ns:computer.programming_language.influenced_by
ns:m.0gnckq,ns:m.03m5s2,ns:computer.programming_language.influenced_by
ns:m.0gnckq,ns:m.044cfc,ns:computer.programming_language.influenced_by
ns:m.0gy1vx_,ns:m.02mm3,ns:computer.programming_language.influenced_by
ns:m.0gy1vx_,ns:m.02p97,ns:computer.programming_language.influenced_by
ns:m.0gy1vx_,ns:m.055mc,ns:computer.programming_language.influenced_by
ns:m.0gzl9z,ns:m.01tlw,ns:computer.programming_language.influenced_by
ns:m.0gzl9z,ns:m.0bm90n,ns:computer.programming_language.influenced_by
ns:m.0gzl9z,ns:m.04kyw,ns:computer.programming_language.parent_language
ns:m.0gzx5x,ns:m.028167f,ns:computer.programming_language.influenced
ns:m.0gzx5x,ns:m.0bfq5w,ns:computer.programming_language.influenced
ns:m.0gzx5x,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.0gzx5x,ns:m.04n8q,ns:computer.programming_language.influenced_by
ns:m.0gzx5x,ns:m.051624,ns:computer.programming_language.influenced_by
ns:m.0gzx5x,ns:m.070d2,ns:computer.programming_language.influenced_by
ns:m.0h22q,ns:m.027gxsn,ns:computer.programming_language.influenced
ns:m.0h22q,ns:m.02cv24,ns:computer.programming_language.influenced
ns:m.0h22q,ns:m.0dzjl,ns:computer.programming_language.influenced
ns:m.0h22q,ns:m.0fp_1y,ns:computer.programming_language.influenced
ns:m.0h22q,ns:m.0h6g8,ns:computer.programming_language.influenced
ns:m.0h22q,ns:m.0zrplby,ns:computer.programming_language.influenced
ns:m.0h22q,ns:m.03fc6,ns:computer.programming_language.influenced_by
ns:m.0h3vb,ns:m.02r51yv,ns:computer.programming_language.influenced
ns:m.0h3vb,ns:m.07lwvb,ns:computer.programming_language.influenced
ns:m.0h3vb,ns:m.01t6b,ns:computer.programming_language.influenced_by
ns:m.0h52xr1,ns:m.02mm3,ns:computer.programming_language.influenced_by
ns:m.0h52xr1,ns:m.02p97,ns:computer.programming_language.influenced_by
ns:m.0h52xr1,ns:m.070d2,ns:computer.programming_language.influenced_by
ns:m.0h52xr1,ns:m.07657k,ns:computer.programming_language.influenced_by
ns:m.0h6g8,ns:m.06hd03,ns:computer.programming_language.influenced
ns:m.0h6g8,ns:m.014254,ns:computer.programming_language.influenced_by
ns:m.0h6g8,ns:m.02cv24,ns:computer.programming_language.influenced_by
ns:m.0h6g8,ns:m.0h22q,ns:computer.programming_language.influenced_by
ns:m.0h6g8,ns:m.014254,ns:computer.programming_language.parent_language
ns:m.0h6g_,ns:m.03fc6,ns:computer.programming_language.influenced
ns:m.0hgnb,ns:m.03s53r,ns:computer.programming_language.influenced
ns:m.0hjc5m0,ns:m.0_l9rcz,ns:computer.programming_language.influenced
ns:m.0hjc5m0,ns:m.0hjlb4k,ns:computer.programming_language.influenced
ns:m.0hjc5m0,ns:m.01w6k2,ns:computer.programming_language.influenced_by
ns:m.0hjc5m0,ns:m.02p97,ns:computer.programming_language.influenced_by
ns:m.0hjc5m0,ns:m.03j_q,ns:computer.programming_language.influenced_by
ns:m.0hjc5m0,ns:m.05z1_,ns:computer.programming_language.influenced_by
ns:m.0hjc5m0,ns:m.05zrn,ns:computer.programming_language.influenced_by
ns:m.0hjc5m0,ns:m.06ff5,ns:computer.programming_language.influenced_by
ns:m.0hjc5m0,ns:m.02p97,ns:computer.programming_language.parent_language
ns:m.0hjlb4k,ns:m.0hjc5m0,ns:computer.programming_language.influenced_by
ns:m.0hjlb4k,ns:m.0chpd,ns:computer.programming_language.parent_language
ns:m.0hnc442,ns:m.05zrn,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.01t6b,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.01tlw,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.0212jm,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.02_94,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.053_x,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.05z1_,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.05zrn,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.06ff5,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.06zrb,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.0chpd,ns:computer.programming_language.influenced_by
ns:m.0j3djl7,ns:m.0wxwn0b,ns:computer.programming_language.influenced_by
ns:m.0jgqg,ns:g.12vzpwthh,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.012vxsb4,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.01kbt7,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.01zpg,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.027y3_j,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.02f70,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.02r51yv,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.02w_5j4,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.02wz_qj,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.03ckhvp,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.03gxzs,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.03nk21,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0419cp,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.04w43s,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.05mxmzj,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.05tthtg,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.05z1_,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.05zrn,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.060kv,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.06ff5,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.06mmmy,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.07657k,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.07sbkfb,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.084pb2,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0872gs,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0bp8q,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0chpd,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0dsbpg6,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0f1qvd,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0g55n04,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0gh50t7,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0h64wm7,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0k3n166,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0lxk7,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0n6y,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0vgmh,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0vpk27_,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0vsgr58,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0w_19hd,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.0zc0qfm,ns:computer.programming_language.influenced
ns:m.0jgqg,ns:m.01t6b,ns:computer.programming_language.influenced_by
ns:m.0jgqg,ns:m.02471,ns:computer.programming_language.influenced_by
ns:m.0jgqg,ns:m.0338k6,ns:computer.programming_language.influenced_by
ns:m.0jgqg,ns:m.055mc,ns:computer.programming_language.influenced_by
ns:m.0jgqg,ns:m.079l6,ns:computer.programming_language.influenced_by
ns:m.0jgqg,ns:m.0n6y,ns:computer.programming_language.influenced_by
ns:m.0jgqg,ns:m.068yg4,ns:computer.programming_language.dialects
ns:m.0jgqg,ns:m.079ydj,ns:computer.programming_language.dialects
ns:m.0jgqg,ns:m.01t6b,ns:computer.programming_language.parent_language
ns:m.0jgqg,ns:m.051xdgy,ns:computer.programming_language.parent_language
ns:m.0jp72,ns:m.01ytpb,ns:computer.programming_language.influenced
ns:m.0jp72,ns:m.021plb,ns:computer.programming_language.influenced
ns:m.0jp72,ns:m.03m68b,ns:computer.programming_language.influenced
ns:m.0jp72,ns:m.03n0b_,ns:computer.programming_language.influenced_by
ns:m.0jp72,ns:m.0876r1,ns:computer.programming_language.influenced_by
ns:m.0jp72,ns:m.0q1d,ns:computer.programming_language.influenced_by
ns:m.0jp72,ns:m.0q1d,ns:computer.programming_language.parent_language
ns:m.0k04hrk,ns:m.0chn2,ns:computer.programming_language.parent_language
ns:m.0kf72,ns:m.019syg,ns:computer.programming_language.influenced
ns:m.0kf72,ns:m.02p97,ns:computer.programming_language.influenced
ns:m.0kf72,ns:m.0490j1,ns:computer.programming_language.influenced
ns:m.0kf72,ns:m.0m4ps,ns:computer.programming_language.influenced
ns:m.0knvs5v,ns:m.055mc,ns:computer.programming_language.influenced_by
ns:m.0knvs5v,ns:m.057fd,ns:computer.programming_language.influenced_by
ns:m.0knvs5v,ns:m.05y49,ns:computer.programming_language.influenced_by
ns:m.0knvs5v,ns:m.0n6y,ns:computer.programming_language.influenced_by
ns:m.0kzb_,ns:m.01k159,ns:computer.programming_language.influenced
ns:m.0kzb_,ns:m.0267bm6,ns:computer.programming_language.influenced
ns:m.0kzb_,ns:m.029rvn,ns:computer.programming_language.influenced
ns:m.0kzb_,ns:m.02_94,ns:computer.programming_language.influenced
ns:m.0kzb_,ns:m.05mrv,ns:computer.programming_language.influenced
ns:m.0kzb_,ns:m.07gd73,ns:computer.programming_language.influenced
ns:m.0kzb_,ns:m.083g1v,ns:computer.programming_language.influenced
ns:m.0kzb_,ns:m.0chpd,ns:computer.programming_language.influenced
ns:m.0kzb_,ns:m.0k3n166,ns:computer.programming_language.influenced
ns:m.0kzb_,ns:m.0n6y,ns:computer.programming_language.influenced
ns:m.0kzb_,ns:m.01dy_r,ns:computer.programming_language.influenced_by
ns:m.0kzb_,ns:m.050f_,ns:computer.programming_language.influenced_by
ns:m.0kzb_,ns:m.057fd,ns:computer.programming_language.influenced_by
ns:m.0kzb_,ns:m.05y49,ns:computer.programming_language.influenced_by
ns:m.0kzb_,ns:m.079l6,ns:computer.programming_language.influenced_by
ns:m.0kzb_,ns:m.0q1x,ns:computer.programming_language.influenced_by
ns:m.0kzb_,ns:m.01xrt9x,ns:computer.programming_language.dialects
ns:m.0kzb_,ns:m.01xrtb3,ns:computer.programming_language.dialects
ns:m.0kzb_,ns:m.01xrtbb,ns:computer.programming_language.dialects
ns:m.0kzb_,ns:m.01xrtbk,ns:computer.programming_language.dialects
ns:m.0l6nk,ns:m.01zpg,ns:computer.programming_language.influenced
ns:m.0l6nk,ns:m.0bvh22,ns:computer.programming_language.influenced
ns:m.0lnrh5r,ns:m.06ff5,ns:computer.programming_language.parent_language
ns:m.0lnrh6h,ns:m.02x8svn,ns:computer.programming_language.parent_language
ns:m.0lnrh6p,ns:m.07sbkfb,ns:computer.programming_language.parent_language
ns:m.0lxk7,ns:m.01t6b,ns:computer.programming_language.influenced_by
ns:m.0lxk7,ns:m.03nk21,ns:computer.programming_language.influenced_by
ns:m.0lxk7,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.0lxk7,ns:m.0jgqg,ns:computer.programming_language.influenced_by
ns:m.0lxk7,ns:m.03nk21,ns:computer.programming_language.parent_language
ns:m.0lyyk,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.0m4ps,ns:m.03jdp,ns:computer.programming_language.influenced_by
ns:m.0m4ps,ns:m.070d2,ns:computer.programming_language.influenced_by
ns:m.0m4ps,ns:m.0kf72,ns:computer.programming_language.influenced_by
ns:m.0n3xv,ns:m.015glf,ns:computer.programming_language.influenced
ns:m.0n3xv,ns:m.03hjc5h,ns:computer.programming_language.influenced
ns:m.0n3xv,ns:m.03j_q,ns:computer.programming_language.influenced
ns:m.0n3xv,ns:m.01hxzg,ns:computer.programming_language.influenced_by
ns:m.0n3xv,ns:m.03r8mt,ns:computer.programming_language.influenced_by
ns:m.0n3xv,ns:m.04d88,ns:computer.programming_language.influenced_by
ns:m.0n3xv,ns:m.04qxmx,ns:computer.programming_language.influenced_by
ns:m.0n3xv,ns:m.055mc,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.012vxsb4,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.01qplz,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.02mml,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.02p6w,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.02r51yv,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.02rn6ww,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.0521z,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.0609p,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.06ff5,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.07sbkfb,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.0872gs,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.0bwsp,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.0dsbpg6,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.0jgqg,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.0k3n166,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.0knvs5v,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.0vpk27_,ns:computer.programming_language.influenced
ns:m.0n6y,ns:m.02471,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.02p6w,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.02pm0j2,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.0338k6,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.05y49,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.070d2,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.07sbkfb,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.0bbtm17,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.0jgqg,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.0kzb_,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.0q1d,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.0q1x,ns:computer.programming_language.influenced_by
ns:m.0n6y,ns:m.01qplz,ns:computer.programming_language.dialects
ns:m.0nd8d,ns:m.03wfgb,ns:computer.programming_language.influenced
ns:m.0nd8d,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.0p8g,ns:m.01t6b,ns:computer.programming_language.influenced
ns:m.0p8g,ns:m.03189t,ns:computer.programming_language.influenced
ns:m.0p8g,ns:m.0gdxqx,ns:computer.programming_language.influenced
ns:m.0p8g,ns:m.08klpg,ns:computer.programming_language.parent_language
ns:m.0pcmclv,ns:m.01zfs7,ns:computer.programming_language.influenced_by
ns:m.0pkgc,ns:m.0641x3,ns:computer.programming_language.influenced
ns:m.0pkgc,ns:m.091hdj,ns:computer.programming_language.influenced
ns:m.0pkgc,ns:m.0dsbpg6,ns:computer.programming_language.influenced
ns:m.0pkgc,ns:m.0ncc1sv,ns:computer.programming_language.influenced
ns:m.0pkgc,ns:m.03r8mt,ns:computer.programming_language.influenced_by
ns:m.0pkgc,ns:m.055mc,ns:computer.programming_language.influenced_by
ns:m.0pkgc,ns:m.0641x3,ns:computer.programming_language.dialects
ns:m.0pkgc,ns:m.068fcp,ns:computer.programming_language.dialects
ns:m.0pkgc,ns:m.0bs2s4,ns:computer.programming_language.dialects
ns:m.0pkgc,ns:m.055mc,ns:computer.programming_language.parent_language
ns:m.0pl075p,ns:m.0_82v0s,ns:computer.programming_language.influenced
ns:m.0pl075p,ns:m.02mm3,ns:computer.programming_language.influenced_by
ns:m.0pl075p,ns:m.03yb8hb,ns:computer.programming_language.influenced_by
ns:m.0pl075p,ns:m.06ff5,ns:computer.programming_language.influenced_by
ns:m.0pl075p,ns:m.0_82v0s,ns:computer.programming_language.influenced_by
ns:m.0py1hbn,ns:m.015tjh,ns:computer.programming_language.influenced_by
ns:m.0py1hbn,ns:m.054k6n_,ns:computer.programming_language.influenced_by
ns:m.0py1hbn,ns:m.0gjd0jv,ns:computer.programming_language.influenced_by
ns:m.0q1x,ns:m.019p2,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.01grf1,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.01k159,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.01t6b,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.0222b,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.022l9v,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.02471,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.0267bm6,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.02f70,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.02kmb8,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.0338k6,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.03crjgp,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.03ff_9,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.03ny70,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.03tr0,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.050f_,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.0521z,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.05xjv,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.05y49,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.06g3m,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.06zrb,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.079l6,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.0kzb_,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.0n6y,ns:computer.programming_language.influenced
ns:m.0q1x,ns:m.03s53r,ns:computer.programming_language.influenced_by
ns:m.0q1x,ns:m.01dy_r,ns:computer.programming_language.dialects
ns:m.0q1x,ns:m.01tlw,ns:computer.programming_language.dialects
ns:m.0q1x,ns:m.0338k6,ns:computer.programming_language.dialects
ns:m.0q1x,ns:m.03s53r,ns:computer.programming_language.dialects
